shopID,wineID,wineName,shopName,shopAddress
204374,104374,Domaine Michel Bouzereau 2008 Le Limosin (Meursault),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204375,104375,Girard 2009 Sauvignon Blanc (Napa Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204376,104376,Mark Ryan 2007 Water Witch Klipsun Vineyard Red Wine Red (Red Mountain),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204377,104377,Bernardus 2008 Ingrid's Vineyard Pinot Noir (Carmel Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204378,104378,Daniel Barraud 2008 Alliance (Pouilly-Fuissé),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204379,104379,Dinastía Vivanco 2007 Colección Vivanco 4 Varietales (Rioja),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204380,104380,Domaine des Comtes Lafon 2008 Mâcon Milly-Lamartine Clos du Four (Mâcon-Villages),Liquor Land,"32 E Green St, Champaign, IL 61820"
204381,104381,Gordon Brothers 2004 Tradition Red (Columbia Valley (WA)),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204382,104382,Grand Rêve 2007 Collaboration Series III Ciel du Cheval Vineyard Red Wine Syrah (Red Mountain),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204383,104383,Louis Latour 2008 Charmes Premier Cru (Meursault),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204384,104384,Louis Latour 2008 Goutte d'Or Premier Cru (Meursault),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204385,104385,Domaine Bertrand 2015 Vuril (Brouilly),Liquor Land,"32 E Green St, Champaign, IL 61820"
204386,104386,Domaine Carrette 2016 Mâcon-Milly Lamartine,Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204387,104387,Domaine Jessiaume 2015 Les Gravières Premier Cru (Santenay),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204388,104388,Domaine Michel Goubard 2015 Mont-Avril (Côte Chalonnaise),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204389,104389,Domaine Pascal et Mireille Renaud 2015 Saint-Véran,Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204390,104390,Drink Washington State 2014 Enjoy Walla Walla Carmenère (Walla Walla Valley (WA)),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204391,104391,Drink Washington State 2014 Welcome to Columbia Valley Chardonnay (Columbia Valley (WA)),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204392,104392,Drink Washington State 2015 Escape to Walla Walla Red (Walla Walla Valley (WA)),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204393,104393,Fetzer 2015 Eagle Peak Merlot (California),Liquor Land,"32 E Green St, Champaign, IL 61820"
204394,104394,Finn Hill 2013 L'abime Corfu Crossing Vineyard Syrah (Columbia Valley (WA)),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204395,104395,Finn Hill 2013 Le Beau Hedges Estate Vineyard Cabernet Sauvignon (Red Mountain),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204396,104396,Finn Hill 2013 Merveille Stillwater Creek Vineyard Merlot (Columbia Valley (WA)),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204397,104397,Francis Ford Coppola 2015 Votre Santé Cuvée de Patron Pinot Noir (Anderson Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204398,104398,Georges Duboeuf 2015 Clos Reyssie (Pouilly-Fuissé),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204399,104399,Georges Duboeuf 2015 Domaine du Bois Rosier (Pouilly-Fuissé),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204400,104400,Gloria Ferrer NV Sonoma Brut Sparkling (Sonoma County),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204401,104401,Inspire Moore 2016 Rhythm Grüner Veltliner (Finger Lakes),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204402,104402,Jean-Luc and Paul Aegerter 2015 Vieilles Vignes (Bourgogne Hautes Côtes de Nuits),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204403,104403,L. Tramier & Fils 2016 Collection (Morgon),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204404,104404,La Spinona 2012 Bricco Faset Riserva (Barbaresco),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204405,104405,Louis Latour 2015 Marsannay,Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204406,104406,Macari 2015 Estate Bottled Chardonnay (North Fork of Long Island),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204407,104407,Mas Pere NV Selecció Brut Sparkling (Cava),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204408,104408,McGregor 2016 Dry Riesling (Finger Lakes),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204409,104409,McKahn 2016 Viognier (Russian River Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204410,104410,Meurgey-Croses 2015 Vieilles Vignes (Pouilly-Fuissé),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204411,104411,Milbrandt 2014 The Estates Malbec (Wahluke Slope),Liquor Land,"32 E Green St, Champaign, IL 61820"
204412,104412,:Nota Bene 2013 Ciel du Cheval Vineyard Merlot (Red Mountain),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204413,104413,Pacific Rim 2016 Wallula Vineyard Riesling (Horse Heaven Hills),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204414,104414,Rijckaert 2015 Saint-Véran,Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204415,104415,Stephen Ross 2015 Bien Nacido Vineyard Chardonnay (Santa Maria Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204416,104416,Telmo Rodríguez 2012 MR Mountain Wine Moscatel (Málaga),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204417,104417,Vite Colte 2016 Rossofuoco (Barbera d'Asti),Liquor Land,"32 E Green St, Champaign, IL 61820"
204418,104418,Woodward Canyon 2013 Estate Cabernet Sauvignon (Walla Walla Valley (WA)),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204419,104419,Woodward Canyon 2014 Merlot (Columbia Valley (WA)),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204420,104420,Januik 2014 Weinbau Vineyard Cabernet Sauvignon (Wahluke Slope),Liquor Land,"32 E Green St, Champaign, IL 61820"
204421,104421,Jorge Ordóñez & Co. 2016 Botani Old Vines Moscatel,Liquor Land,"32 E Green St, Champaign, IL 61820"
204422,104422,Kitá 2014 Hilliard Bruce Vineyard Pinot Noir (Sta. Rita Hills),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204423,104423,Le Casque 2014 Petite Sirah (Sierra Foothills),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204424,104424,Luis Cañas 2014 Crianza (Rioja),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204425,104425,Maryhill 2014 Alder Ridge Vineyard Cabernet Sauvignon (Horse Heaven Hills),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204426,104426,Adriano Marco & Vittorio 2012 Basarin Riserva (Barbaresco),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204427,104427,Bernardus 2015 Chardonnay (Monterey County),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204428,104428,Black Ridge 2012 San Andreas Red (Santa Cruz Mountains),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204429,104429,Cantina del Pino 2013 Gallina (Barbaresco),Liquor Land,"32 E Green St, Champaign, IL 61820"
204430,104430,Château de Chénas 2015 Chénas,Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204431,104431,Château d'Ollières 2016 Prestige White (Coteaux Varois en Provence),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204432,104432,Cline 2015 Ancient Vines Zinfandel (Contra Costa County),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204433,104433,Dante Rivetti 2014 Bric' Micca (Barbaresco),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204434,104434,Domaine Faiveley 2015 Charmes Premier Cru (Meursault),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204435,104435,Domaine Jessiaume 2015 Les Ecussaux Premier Cru (Auxey-Duresses),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204436,104436,Domaine Pierre Guillemot 2015 Dessus des Golardes (Savigny-lès-Beaune),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204437,104437,Domaine Sophie Cinier 2016 Mâcon-Verze,Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204438,104438,Dr. Konstantin Frank NV Célèbre Sparkling (Finger Lakes),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204439,104439,Firestone 2014 Cabernet Franc (Santa Ynez Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
204440,104440,Florent Descombe 2015 Chénas,Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204441,104441,Gillmore 2013 Mariposa Estate Old Vines Dry Farmed Syrah-Merlot (Loncomilla Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204442,104442,Giovanna Madonia 2015 Neblina Albana (Romagna),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204443,104443,Cairdeas 2016 Nellie Mae White (Columbia Valley (WA)),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204444,104444,Cantina del Pino 2013 Barbaresco,Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204445,104445,RoxyAnn 2009 Tempranillo (Rogue Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204446,104446,Straccali 2011 Chianti,Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204447,104447,Les Vins de Vienne 2009 Saint-Joseph,Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204448,104448,Señorio de Uñuela 2010 Rioja,Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204449,104449,Straccali 2010 Chianti,Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204450,104450,Adega de Monção 2011 Muralhas de Monção Rosé (Vinho Verde),Liquor Land,"32 E Green St, Champaign, IL 61820"
204451,104451,Amalie Robert 2010 Her Silhouette Chardonnay (Willamette Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204452,104452,Cable Car 2010 Chardonnay (California),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204453,104453,Cave du Marmandais 2009 La Vieille Eglise Réserve Red (Côtes du Marmandais),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204454,104454,Château Routas 2010 White (Vin de Pays Var),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204455,104455,Clos du Lac 2011 Sauvignon Blanc (Amador County),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204456,104456,Decoy 2010 Cabernet Sauvignon (Napa County),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204457,104457,Decoy 2010 Merlot (Sonoma County),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204458,104458,Decoy 2010 Red (Napa Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204459,104459,Eleanor 2009 Red (California),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204460,104460,Ferré I Catasús 2008 Terra de Fic 1 Red (Priorat),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204461,104461,Vicente Gandia 2010 Organic Cabernet Sauvignon (Spain),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204462,104462,Vigilance 2010 Cabernet Sauvignon (Red Hills Lake County),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204463,104463,Pine Ridge 2009 Cabernet Sauvignon (Howell Mountain),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204464,104464,Principe Pallavicini 2011 Frascati Superiore,Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204465,104465,Provenance Vineyards 2011 Estate Grown Sauvignon Blanc (Rutherford),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204466,104466,Riboli 2009 Cabernet Sauvignon (Rutherford),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204467,104467,Rigg Estate Vineyards 2006 Reserve Cabernet Sauvignon (Livermore Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
204468,104468,Robledo 2011 Seven Brothers Sauvignon Blanc (Lake County),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204469,104469,Chateau Ste. Michelle 2014 Ethos Reserve Late Harvest Riesling (Columbia Valley (WA)),Liquor Land,"32 E Green St, Champaign, IL 61820"
204470,104470,Ciacci Piccolomini d'Aragona 2014 Rossofonte (Rosso di Montalcino),Liquor Land,"32 E Green St, Champaign, IL 61820"
204471,104471,Corliss Estates 2012 Cabernet Sauvignon (Columbia Valley (WA)),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204472,104472,Etude 2014 Grace Benoit Ranch Estate Grown Chardonnay (Carneros),Liquor Land,"32 E Green St, Champaign, IL 61820"
204473,104473,Basel Cellars 2012 Estate Inspired Red (Columbia Valley (WA)),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204474,104474,Bink 2014 Pinot Noir (Anderson Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204475,104475,Bodegas Tobía 2011 Óscar Tobía Reserva (Rioja),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204476,104476,Cambria 2014 Seeds of Empowerment Clone 4 Estate Grown & Bottled Chardonnay (Santa Maria Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204477,104477,Cayuse 2014 Cailloux Vineyard Viognier (Walla Walla Valley (WA)),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204478,104478,Ashan 2014 Conner Lee Vineyard Chardonnay (Columbia Valley (WA)),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204479,104479,Aluvé 2012 Primo Volo Red (Walla Walla Valley (WA)),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204480,104480,Bailly-Lapierre NV Brut (Crémant de Bourgogne),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204481,104481,Buglioni 2011 Il Lussurioso Riserva (Amarone della Valpolicella Classico),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204482,104482,Château de Crézancy 2015 Sancerre,Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204483,104483,Chateau Ste. Michelle 2013 Canoe Ridge Estate Cabernet Sauvignon (Horse Heaven Hills),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204484,104484,Domaine Girard 2015 Philippe Girard (Sancerre),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204485,104485,Domaine Henri Delagrange 2014 Vieilles Vignes (Volnay),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204486,104486,Robert Renzoni 2013 Sonata Red (Temecula Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204487,104487,Sarah's Vineyard 2014 Estate Reserve Chardonnay (Santa Clara Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204488,104488,Sleeping Giant 2012 Cabernet Sauvignon (St. Helena),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204489,104489,Solminer 2015 Delanda Vineyard Grüner Veltliner (Santa Ynez Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204490,104490,Solminer 2015 Honea Vineyard Muskat (Santa Ynez Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204491,104491,Squawking Magpie 2014 Stoned Crow Gimblett Gravels Syrah (Hawke's Bay),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204492,104492,Trinity Hill 2014 Gimblett Gravels Syrah (Hawke's Bay),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204493,104493,Trione 2011 Block Twenty One Cabernet Sauvignon (Alexander Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204494,104494,WesMar 2013 Balletto Vineyard Pinot Noir (Russian River Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204495,104495,Jean-Max Roger 2013 Vieilles Vignes (Sancerre),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204496,104496,JM Cellars 2013 Boushey Vineyard Syrah (Yakima Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204497,104497,Lynmar 2014 Old Vines Quail Hill Vineyard Pinot Noir (Russian River Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204498,104498,Maison Stéphane Brocard 2014 Closerie des Alisiers Vieilles Vignes (Gevrey-Chambertin),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204499,104499,Gottfried Mocke Wine Projects 2015 Cape Winemakers Guild Pinot Noir (Coastal Region),Liquor Land,"32 E Green St, Champaign, IL 61820"
204500,104500,Nicky Versfeld 2015 Cape Winemakers Guild Double Barrel Semillon (Darling),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204501,104501,Vriesenhof 2013 Cape Winemakers Guild Pinot Noir (Stellenbosch),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204502,104502,Nitida 2015 Cape Winemakers Guild Swan Song Sauvignon Blanc (Durbanville),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204503,104503,Wayfarer 2014 The Traveler Pinot Noir (Fort Ross-Seaview),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204504,104504,Passopisciaro 2013 Contrada R Nerello Mascalese (Terre Siciliane),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204505,104505,Limerick Lane 2013 Rocky Knoll Zinfandel (Russian River Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204506,104506,Wayfarer 2014 Golden Mean Pinot Noir (Fort Ross-Seaview),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204507,104507,Calera 2013 Reed Pinot Noir (Mt. Harlan),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204508,104508,Wayfarer 2014 Mother Rock Pinot Noir (Fort Ross-Seaview),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204509,104509,Donum 2013 Single Vineyard Reserve Pinot Noir (Russian River Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204510,104510,Wayfarer 2014 Paige's Ridge Pinot Noir (Fort Ross-Seaview),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204511,104511,Williams Selyem 2014 Heintz Vineyard Chardonnay (Russian River Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204512,104512,Williams Selyem 2014 Westside Road Neighbors Pinot Noir (Russian River Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204513,104513,Calera 2013 Jensen Pinot Noir (Mt. Harlan),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204514,104514,Giuseppe Rinaldi 2012 Brunate (Barolo),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204515,104515,Donum 2013 Single Vineyard Pinot Noir (Russian River Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204516,104516,Massolino 2012 Parafada (Barolo),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204517,104517,Patz & Hall 2014 Dutton Ranch Chardonnay (Russian River Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204518,104518,Byron 2013 Julia's Vineyard Pinot Noir (Santa Maria Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204519,104519,Carlisle 2014 Saitone Ranch Zinfandel (Russian River Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204520,104520,Château Pierre-Bise 2011 Grand Cru (Quarts de Chaume),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204521,104521,Wayfarer 2014 Wayfarer Vineyard Pinot Noir (Fort Ross-Seaview),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204522,104522,Three Sticks 2014 Durell Vineyard Origin Chardonnay (Sonoma Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204523,104523,Giacomo Conterno 2011 Francia (Barolo),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204524,104524,Biondi 2014 Contrada Monte San Nicolò (Etna),Liquor Land,"32 E Green St, Champaign, IL 61820"
204525,104525,Biondi 2014 Outis Rosso (Etna),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204526,104526,Chanin 2014 Los Alamos Vineyard Pinot Noir (Santa Barbara County),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204527,104527,Château de Fesles 2011 Vin Rare (Bonnezeaux),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204528,104528,COS 2014 Pithos Rosso Red (Vittoria),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204529,104529,Aguirre 2011 Reina Ana Cabernet Sauvignon-Merlot (Central Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204530,104530,Wood Family Vineyards 2010 Muy Bueno Zinfandel (Livermore Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204531,104531,Kaleidos 2008 Osiris Red (Paso Robles),Liquor Land,"32 E Green St, Champaign, IL 61820"
204532,104532,Kenneth Volk 2010 Pomar Junction Vineyard Touriga Nacional (Paso Robles),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204533,104533,Finca Albret 2011 Rosado Garnacha (Navarra),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204534,104534,"Truett Hurst 2011 Eden Ridge, Barrel Select Chardonnay (Mendocino County)",Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204535,104535,Cara Mia NV Sauvignon Blanc (Delle Venezie),Liquor Land,"32 E Green St, Champaign, IL 61820"
204536,104536,Materra Cunat Family Vineyards 2011 Chardonnay (Oak Knoll District),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204537,104537,Gary Farrell 2010 Ramal Vineyard Pinot Noir (Carneros),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
204538,104538,Hess Select 2010 Pinot Noir (Central Coast),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204539,104539,Pedroncelli 2012 friends.white White (Sonoma County),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204540,104540,Quarticello NV Ferrando (Lambrusco dell'Emilia),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204541,104541,Six Degrees 2011 Pinot Noir (California),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204542,104542,Austerity 2011 White (California),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204543,104543,Château de Piote 2012 Red (Bordeaux Clairet),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204544,104544,Costa Archi 2010 Assiolo (Sangiovese di Romagna Superiore),Liquor Land,"32 E Green St, Champaign, IL 61820"
204545,104545,Amador Cellars 2006 Westside Vineyard Zinfandel (Amador County),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204546,104546,Green Truck 2010 Petite Sirah (Mendocino County),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204547,104547,Brochelle Vineyards 2010 Zinfandel (Paso Robles),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204548,104548,Château Larroque 2012 Red (Bordeaux Rosé),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204549,104549,Cornellana 2011 Cabernet Sauvignon-Merlot (Cachapoal Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204550,104550,Harlow Ridge 2011 Cabernet Sauvignon (Lodi),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204551,104551,Harlow Ridge 2011 Chardonnay (Lodi),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204552,104552,Green Truck 2011 Sauvignon Blanc (Lake County),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204553,104553,Dominio de Eguren 2011 Protocolo Rosé (Vino de la Tierra de Castilla),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204554,104554,Vinum 2010 Pinot Noir (California),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204555,104555,William Cole 2011 Albamar Pinot Noir (Casablanca Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204556,104556,Bodegas 1898 2009 Ramón Roqueta Garnacha (Catalunya),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204557,104557,Fattoria Giuseppe Savini 2011 Rondineto Merlot (Colli Aprutini),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204558,104558,Paul Cheneau NV Demi Sec Sparkling (Cava),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
204559,104559,Eguren 2015 Viura (Vino de la Tierra de Castilla),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
204560,104560,Quinta do Castelinho 2013 Quinta Dona Mafalda Vinhas Velhas Red (Douro),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204561,104561,Rock Point 2014 Pinot Noir (Oregon),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204562,104562,Jose Maria Vieira 2014 Borges Quinta da Soalheira Red (Douro),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
204563,104563,Kopke 2013 Reserva Red (Douro),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204564,104564,Les Vignerons Réunis de Monségur 2014 Château Tuilerie Pagès (Bordeaux),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204565,104565,Martin Ranch 2013 Thérèse Vineyards Dos Niñas Vineyard Syrah (Santa Clara Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
204566,104566,Weisinger 2013 Estate Tempranillo (Rogue Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
204567,104567,Loft 2015 Sauvignon Blanc (California),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
204568,104568,Il Feuduccio Di S. Maria D'Orni 2014 Fonte Venna (Montepulciano d'Abruzzo),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
