wineID,name,description,winary,country,points,price,variety
103763,Four Degrees of Riesling 2012 3rd Degree Late Harvest Sweet Riesling (Seneca Lake),"Smoke and mineral notes lend a prominent savory tone to this wine, contrasting a palate that's sunny and sweet with pressed apple and pear flavors. It's straightforward in style, but refreshing with bright lemon acidity and a lasting iced-tea sweetness.",Four Degrees of Riesling,US,86,15,Riesling
103764,Grove Mill 2013 Sauvignon Blanc (Wairau Valley),"This crisp, relatively light-bodied wine comes across as a bit lean in a Marlborough Sauvignon Blanc context, offering hints of struck flint, grapefruit pith and underripe melon. Drink it over the next several months.",Grove Mill,New Zealand,86,15,Sauvignon Blanc
103765,Jones of Washington 2013 Riesling (Ancient Lakes),"Still settling into its skin, this wine shows a light effervescence when first poured that lifts the notes of freshly cut pear, mandarin orange and wild flowers. It drinks off dry, with the concentration of the stone fruit flavors somewhat wanting.",Jones of Washington,US,86,13,Riesling
103766,Leonard Oakes 2012 Reserve Series Sauvignon Blanc (New York),"Mineral in tone with faint apple and blossom aromas, this wine is demure, yet refreshing. The palate is moderately concentrated with white grapefruit flavor accented by zesty lime notes and a clean, wet-stone finish.",Leonard Oakes,US,86,17,Sauvignon Blanc
103767,Long Meadow Ranch 2013 Sauvignon Blanc (Napa Valley),"The strong, green streak of gooseberries will divide wine lovers on this 100% stainless steel-fermented wine. It's absolutely dry despite low alcohol, with brisk acidity.",Long Meadow Ranch,US,86,20,Sauvignon Blanc
103768,Marqués de Cáceres 2013 Rosé (Rioja),"Cherry and raspberry aromas are fresh, clean and simple. A juicy, direct palate brings cherry and plum skin flavors with citric acid for cleansing purposes. This rosé is the definition of a simple summer quaffer.",Marqués de Cáceres,Spain,86,9,Rosé
103769,Mustilli 2012 Fiano (Sannio),"Aromas of acacia flower, honey and beeswax carry over to the palate along with mature yellow apple. It has an overripe quality and has already reached its ideal drinking window so enjoy now.",Mustilli,Italy,86,18,Fiano
103770,Nativ 2013 Greco di Tufo,"Aromas of exotic fruit and apricot come with a whiff of hay and celery. The lean, simple palate offers nectarine and peach along with a note of bitter hazelnut.",Nativ,Italy,86,20,Greco
103771,Nickel & Nickel 2012 Truchard Vineyard Chardonnay (Carneros),"This is a very ripe Chardonnay, with pineapple, orange and apricot jam flavors. It's rich but not particularly subtle, with lots of new French oak.",Nickel & Nickel,US,86,55,Chardonnay
103772,Pierre Sparr NV Brut Réserve Sparkling (Crémant d'Alsace),"Lively and fresh, it is full of mousse and ripe peach and pear fruits. It has acidity, a light touch of sweetness and a hint of bottle age. Drink now as an apéritif, but it is better with food.",Pierre Sparr,France,86,,Sparkling Blend
103773,Pollak 2010 Estate Grown Meritage (Monticello),"Notes of thyme, cocoa and broad dark fruit lead to a malleable, medium-full palate. The finish conveys tang and iron.",Pollak,US,86,28,Meritage
103774,Roadhouse Winery 2012 Orange Label Pinot Noir (Russian River Valley),"One-dimensional but pleasant, it's dry and brisk in acidity, with ripe cherry pie filling, pomegranate and persimmon flavors, enhanced with new French oak. With some heat from high alcohol, it will drink well through 2017.",Roadhouse Winery,US,86,49,Pinot Noir
103775,Rutherford Hill 2012 Chardonnay (Napa Valley),"This wine is soft, herbal and earthy. It has a lovely smoky creaminess, as well as hints of white stone and tropical fruits, but lacks a certain vibrancy.",Rutherford Hill,US,86,24,Chardonnay
103776,Sojourn 2012 Gap's Crown Vineyard Pinot Noir (Sonoma Coast),"Grown in a celebrated vineyard, this Pinot isn't showing well at this point. It's heavy and soft, and the raspberry-cherry flavors are compromised by a vegetal quality. Decant and drink up.",Sojourn,US,86,54,Pinot Noir
103777,Taverna 2010 Vigna Alta Il Lagarino di Dionisio Red (Basilicata),"This blend of Cabernet Sauvignon, Merlot and Aglianico from southern Italy delivers plum, raspberry, spice and espresso along with integrated oak sensations. It's easy drinking and made for everyday enjoyment.",Taverna,Italy,86,30,Red Blend
103778,Three Fox 2012 Alouette Cabernet Franc (Middleburg),"Scents of thyme, tar, date and ripe strawberry lead onto the open-textured palate. Medium in length, the finish comes with fine-grain tannins and balanced acids.",Three Fox,US,86,29,Cabernet Franc
103779,Molliver Vineyards NV Vidal Blanc (Virginia),"Oxidative in style, this Vidal Blanc boasts aromas of cidery apple, toasted nut and brioche dough. Medium to full in body, this offers concentrated flavors and tart acids. Try pairing it with a wedge of goat cheese to tame its raciness.",Molliver Vineyards,US,86,11,Vidal Blanc
103780,Roanoke Vineyards 2011 The Wild Chardonnay (North Fork of Long Island),"Fresh, fruity and forward, this wine is full of bright apple, peach and pineapple flavors. Dry in style with soft lemon acidity, it's quaffable and brisk, but finishes a tad short and simple.",Roanoke Vineyards,US,86,20,Chardonnay
103781,Bellwether 2012 A&D Vineyard Dry Riesling (Finger Lakes),"Whiffs of smoke lend a savory feel to pressed apple notes on this dry, delicately framed wine. The palate bristles with lemon-lime acidity and finishes long and lean with a hint of wet stones.",Bellwether,US,86,22,Riesling
103782,Wairau River 2013 Sauvignon Blanc (Marlborough),"A rather pungent, slightly sweaty nose presages a wine that offers loads of passion fruit flavor. While it lacks a bit of dimension and complexity, this medium-bodied offering will work fine alongside citrusy ceviches and the like.",Wairau River,New Zealand,86,16,Sauvignon Blanc
103783,Wild Meadows 2012 Cabernet Sauvignon (Columbia Valley (WA)),"A straightforward wine with notes of plum, currant and herbs. The flavors are lighter in style supported by firm tannins.",Wild Meadows,US,86,12,Cabernet Sauvignon
103784,Henri Schoenheitz 2012 Gewurztraminer (Alsace),"Typically spicy, this wine is all about intense perfumes. Very soft, ripe and rounded, it will be better as a sweet apéritif than with food.",Henri Schoenheitz,France,86,20,Gewürztraminer
103785,Trump 2012 Rosé (Monticello),"The aromas of this rosé of Cabernet Sauvignon, Merlot and Cabernet Franc are direct and reminiscent of red currant jam on toast. Medium bodied and broad in feel, this has acids that offer plenty of cut, plus a touch of grapefruit zest that adds interest.",Trump,US,86,14,Rosé
103786,Cantina del Barone 2012 Particella 928 (Fiano di Avellino),"Muddled sensations of overripe lemon/lime, mature exotic fruit and smoked ham are accented with intense mineral and notes of balsamic herbs.",Cantina del Barone,Italy,86,,Fiano
103787,Cantine Gulino 2012 Pretiosa Albanello (Terre Siciliane),"Made from the native Albanello grape, this concentrated wine has yellow flower and exotic fruit aromas. The dense, slightly sweet and one-dimensional palate offers lemon drop, mature apricot and nectarine flavors that end on a sugary note.",Cantine Gulino,Italy,86,20,Albanello
103788,Sheldon 2012 D'Alliard Vineyard Cabernet Sauvignon (Sonoma Valley),"Now for something completely different. Wild strawberry leads the way aromatically on this lean, high-toned Cabernet, lower in alcohol than most of its peers. The fruit is tight and structured, the wine angular and soft, with a seasoning of herb on the finish.",Sheldon,US,88,40,Cabernet Sauvignon
103789,Sol Rouge 2011 Estate Zinfandel (Red Hills Lake County),"Mostly rich and broad in mouthfeel, this offers light, savory aromas of dried herb and sunbaked earth plus solid plum and red berry flavors. It features a full body, firm texture and flavor complexity.",Sol Rouge,US,88,28,Zinfandel
103790,Szigeti 2011 Edition Adele Blanc de Blancs Brut Sparkling (Österreichischer Sekt),"Gentle aromas of apple and fresh citrus give way to some autolytic yeastiness. Altogether, this is a very restrained but elegant sparkler, with soft mousse and a refreshing streak of acidity.",Szigeti,Austria,88,25,Sparkling Blend
103791,Tre Nova 2009 Seccopassa Red (Columbia Valley (WA)),"This was fermented from dried Barbera, Sangiovese and Nebbiolo grapes, concentrating the flavors yet retaining an elegant lightness that belies its high alcohol. Mixed fig, raisin, soy and chocolate components lend extra complexity. It's drinking well and is perfect for near-term consumption.",Tre Nova,US,88,60,Red Blend
103792,V. Sattui 2012 Carsi Vineyard Chardonnay (Napa Valley),"Well-made in an opulent, hearty style, this vineyard-designated Chardonnay is barrel-rich and full-bodied. Floral on the nose, and tasting of oak, crème brûlée and vanilla extract on the palate.",V. Sattui,US,88,32,Chardonnay
103793,Poggio Antico 2012 Rosso di Montalcino,"This structured Rosso has pretty aromas that include nectarine peel, black plum, red berry and violet. The palate delivers black cherry, crushed raspberry and licorice alonside firm tannins. It has a warm midpalate and is extremely accessible so enjoy now.",Poggio Antico,Italy,88,45,Sangiovese
103794,14 Hands 2013 Riesling (Washington),"In just a few years 14 Hands Riesling production has jumped from around 15,000 to more than 700,000 cases. Clearly the brand is doing something that consumers love. This is a fairly dry style, with forward, fruity flavors of ripe orange, apple and apricot. The length and concentration are spot on.",14 Hands,US,88,10,Riesling
103795,Benmarl 2012 Cabernet Franc (Seneca Lake),"Scents of violets and savory herbs add complexity to tart, juicy red cherries and plums on this crisp, elegantly framed Cabernet Franc. A touch of menthol highlights a cool, acidic edge on the palate. Finishes moderately long with a murmur of fine-grained tannins.",Benmarl,US,88,20,Cabernet Franc
103796,Hightower 2011 Murray Syrah (Red Mountain),"This is all estate-grown from the original (2004) planting. Tannins are smooth and the wine has a pleasing chocolate streak upon entry. Peppery and herbal highlights come into play through the finish, which firms up nicely.",Hightower,US,88,20,Syrah
103797,Il Grillesino 2010 Riserva (Morellino di Scansano),"Wild cherry, violet, underbrush and spice aromas lead the nose on this bright red. The palate is still tight and tannic but offers juicy black cherry, raspberry, white pepper and cinnamon alongside vibrant acidity. Best after 2015.",Il Grillesino,Italy,88,20,Sangiovese
103798,La Braccesca 2012 Sabazio (Rosso di Montepulciano),"Delicious and easy-drinking, this straightforward wine opens with aromas of violets, wet soil and perfumed berries. On the palate, notes of white pepper and cinnamon add interest to the juicy, cherry-berry fruit. Fresh and smooth with silky tannins, it's best through 2015.",La Braccesca,Italy,88,15,Red Blend
103799,La Poderina 2012 Rosso di Montalcino,"Bright aromas of red berry, rose, orange peel and eucalyptus lead the nose and carry over to the straightforward, savory palate along with a hint of allspice. The juicy fruit is balanced by supple tannins. Drink soon.",La Poderina,Italy,88,33,Sangiovese
103800,Lambardi 2012 Rosso di Montalcino,"Full-bodied but easygoing, this opens with aromas of underbrush, meat juices and ripe berries. The soft, warm palate delivers juicy raspberry, crushed black cherry and baking spices alongside big, round tannins. It's extremely accessible so enjoy now. Petit Pois, Siena Imports.",Lambardi,Italy,88,35,Sangiovese
103801,Macari 2013 Early Wine Chardonnay (North Fork of Long Island),"Pert and fresh with white floral and lemon tones, this dainty Chardonnay balances reverberating acidity with juicy tangerine and pineapple flavors. Refreshing and sprightly, it's the perfect year-round apéritif.",Macari,US,88,17,Chardonnay
103802,Máscara de Feugo 2012 Cabernet Sauvignon (Central Valley),"Dark berry aromas are dense and a touch rubbery. This is a full, chunky, bold Cabernet with wild berry, cassis and woody flavors that meld together well. Finishing flavors of mint, licorice and oak are generous.",Máscara de Feugo,Chile,88,10,Cabernet Sauvignon
103803,Mercer 2013 Riesling (Yakima Valley),"Just a smidge over the edge into off dry, this is a big, juicy wine with a luscious mix of tropical candy fruit flavors. It's like tasting an entire roll of tropical Life Savers all in a glass. The residual sugar is offset with balancing acidity, and it's a versatile wine that can accompany a wide range of slightly spicy foods.",Mercer,US,88,12,Riesling
103804,Mercer Canyons 2013 Riesling (Yakima Valley),"This new vintage is head and shoulders better than the previous effort. Light and pretty, with a delicate mix of citrus, melon, tangerine, lemon and lime, it's showing good length and impressive detail.",Mercer Canyons,US,88,10,Riesling
103805,Molino di Sant'Antimo 2012 Paolus (Rosso di Montalcino),"Aromas of plum, black berry, orange peel and a hint of eucalyptus waft over a thick layer of juicy, dark cherry accented with sweet baking spices. It's straightforward, round, ripe and ready. Enjoy this soon.",Molino di Sant'Antimo,Italy,88,20,Sangiovese
103806,Mont-Ferrant 2008 Reserva Brut Sparkling (Cava),"Bready, yeasty, oxidized aromas open this up. In the mouth, this is elegant to an extent, with residual acidity keeping things alive. Flavors of white grapefruit finish round and smooth.",Mont-Ferrant,Spain,88,15,Sparkling Blend
103807,Noble Vines 2013 242 Sauvignon Blanc (Monterey),"There's a pleasant sweetness to the nose, a mix of white flowers and fragrant apples. On the palate, green banana, apple juice and papaya rise to the occasion. A strong minerality holds through the finish.",Noble Vines,US,88,13,Sauvignon Blanc
103808,Avalon 2012 Cabernet Sauvignon (California),"Very fruity, fresh and easy to enjoy, this has the smoothness of barrel age but little overt oak flavor. It features bright red cherry and raspberry aromas, juicy berry flavors and a texture with just enough bite to be appetizing.",Avalon,US,88,12,Cabernet Sauvignon
103809,Baigorri 2007 Reserva (Rioja),"Unusual aromas of blue fruits are matched against cardamom and cumin scents. The palate is blocky yet dominated by acidity, while flavors of plum, black currant and woodspice are exotic. A hard finish shows hickory and barrel flavors along with wiry acidity.",Baigorri,Spain,88,44,Tempranillo
103810,Balduzzi 2012 Reserva Cabernet Sauvignon (Maule Valley),"Ripe blackberry aromas carry notes of prune and raisin. For a ripe, dark wine, this is juicy and well balanced. Oaky, toasty flavors lean toward dark fruits and blackberry, and the finish keeps the dark-fruit theme going while folding in bitter coffee notes.",Balduzzi,Chile,88,12,Cabernet Sauvignon
103811,Bucher 2013 Chardonnay (Russian River Valley),"Light golden in color, this is exotic in ginger and lemongrass, with a midpalate of fresh-cut pear and wet stone. Gearing up to the finish, expect deeper tones of caramel and tropical oak.",Bucher,US,88,28,Chardonnay
103812,Cave du Marmandais 2011 La Vieille Eglise Red (Côtes du Marmandais),"Some firm tannins give solid structure and smoky character to this wine, an exotic blend of Merlot, Abouriou and Malbec. The juicy berry fruits are round and full in the mouth. It's a ripe wine, with a solid structure that gives balance to the fruitiness.",Cave du Marmandais,France,88,15,Red Blend
103813,Cedar View Winery 2013 Reserve Viognier (California),"Vivid fruit flavors light up this extroverted Viognier, starting in the aroma and lasting through the long finish. It tastes like apricot, orange, pineapple, vanilla and cream. Good acidity keeps it lively and fresh, balancing the full body.",Cedar View Winery,US,88,17,Viognier
103814,Château de Corcelles 2012 Beaujolais-Villages,"This is a generous, ripe wine, full of red fruits and soft acidity. It's already enjoyable, but will benefit from aging until 2015 to bring out the refreshing fruitiness even more.",Château de Corcelles,France,88,22,Gamay
103815,Château de Gaudou 2012 Renaissance Malbec (Cahors),"Heavily wooded, the wine is essentially toast with a touch of fruit. Of course, it is young, and the rich black fruits behind all this smokiness will come through. Drink after 2019.",Château de Gaudou,France,88,25,Malbec
103816,Château d'Or et de Gueules 2012 Les Cimels Red (Costières de Nîmes),"Les Cimels is a solid, entry-level Costières de Nîmes blend of Syrah, Carignan and Grenache. Blackberry fruit dominates this full-bodied red, picking up intriguing tarry notes and glancing those with crisp, citrusy acids. Long and mouthwatering on the finish.",Château d'Or et de Gueules,France,88,20,Rhône-style Red Blend
103817,Château Tour des Gendres 2013 Cuvée des Conti White (Bergerac Sec),"Dominated by ripe Sémillon, this is a rich wine. It has a touch of herbaceousness, but the yellow fruits, pears and stroke of lemon give a full-bodied, rounded feel. Wood aging adds further to the satisfying flavors.",Château Tour des Gendres,France,88,17,Bordeaux-style White Blend
103818,Montemercurio 2007 Damo (Vino Nobile di Montepulciano),"Damo has earthy fragrances of tobacco leaf, underbrush and truffle, along with notes of raspberry and spice. The palate shows ripe black cherry, vanilla and sweet spice flavors, as well as a hint of licorice. This has nice depth and balance, but will be more complex after 2017.",Montemercurio,Italy,93,65,Red Blend
103819,Quinta das Bandeiras 2010 Passagem Reserva Red (Douro),"Made by the winemaking team of Quinta de la Rosa, this powerful and bold wine comes from vineyards up river in Douro Superior. It is full of dark, dense black fruits and concentrated tannins with brisk acidity on the finish. Drink from 2018.",Quinta das Bandeiras,Portugal,93,,Portuguese Red
103820,Quinta do Pinto 2010 Touriga Nacional (Lisboa),"This is a strong, firm wine with an initially earthy aroma that fills out with the scent of dark black fruits. The structure of the wine is taut, dark and brooding, offering serious potential for aging. Its bold acidity and young tannins further suggest aging, so drink between 2016–2024. Langdon Shiverick, Comète Wines.",Quinta do Pinto,Portugal,93,28,Touriga Nacional
103821,Qupé 2010 Bien Nacido Reserve Block Eleven Chardonnay (Santa Maria Valley),"You'll have to go far and wide to find a bigger, richer California Chardonnay. It's enormous, offering an explosion of tropical fruit, citrus and apricot, brightened by crisp acidity. Despite the power, the wine maintains elegance and balance. This is one of the few Chards that will take bottle age, gradually losing fruit. Drink now–2018.",Qupé,US,93,30,Chardonnay
103822,Pujanza 2009 Norte (Rioja),"Typical of the best 2009 Riojas, this is aromatic with scents of berry fruits, graphite and spice all mixed to the right proportions. A well-structured palate features firm but flexible tannins and fresh flavors of plum, berry, spice and mocha. On the finish, darkness takes over in the form of espresso, peppercorn and bitter chocolate flavors. This can be drunk now but will benefit from another 5–10 years of aging.",Pujanza,Spain,93,95,Red Blend
103823,Roar 2011 Garys' Vineyard Pinot Noir (Santa Lucia Highlands),"A gigantic Pinot Noir, rich and heady in black cherries, sweet licorice, bacon, mocha and toasty oak flavors, wrapped into firm tannins and brightened with crisp Santa Lucia acidity. It's a dramatic wine, but too young. Give it at least four years for all the parts to begin to come together.",Roar,US,93,52,Pinot Noir
103824,Domaine des Baumard 2003 Cuvée le Paon Chenin Blanc (Coteaux du Layon),"Now in golden maturity, this is a smooth, unctuous and ripe wine. Honey is the dominant character, a perfumed wild flower honey that is layered with intense acidity that lifts the wine in a beautiful way. A sweet wine yes, but one that is so balanced.",Domaine des Baumard,France,93,,Chenin Blanc
103825,Jean-Luc Colombo 2009 Les Ruchets (Cornas),"Firmly in the style of the vintage, this is dense, full-bodied Cornas, with plenty of fruit. Intense plum, coffee and black olive notes dominate, while the tannins are ripe and plush. Believe it or not, this is actually drinkable now, yet should age easily through at least 2025.",Jean-Luc Colombo,France,93,84,Syrah
103826,Paul Jaboulet Aîné 2009 Domaine de Saint Pierre (Cornas),"Sure, it starts out a bit toasty and cedary, but that wood will surely integrate with the potent plummy, meaty fruit given a few years' time. It's full bodied and a bit coarsely textured for the moment, but finishes long and will clearly benefit from cellaring. Drink 2018–2025.",Paul Jaboulet Aîné,France,93,130,Syrah
103827,Villa S. Anna 2009 Vino Nobile di Montepulciano,"This shows floral and underbrush aromas of violet, forest floor and woodland berries. The palate offers ripe black cherry, red currant, Asian spice and toasted notes. It's structured yet elegant, with firm but fine tannins and nice depth. It's ready now, so enjoy soon.",Villa S. Anna,Italy,93,36,Red Blend
103828,Testarossa 2010 Brosseau Vineyard Chardonnay (Chalone),"This is the most remniscent of Chablis among Testarossa's new Chardonnays. It's a minerally, chalky wine, bone dry and with lots of acidity, which makes it racy and clean. But it also has a solid core of ripe oranges and limes. It's fine to drink now, and could even develop mushroomy bottle complexity over the next six years.",Testarossa,US,93,39,Chardonnay
103829,Testarossa 2010 Niclaire Pinot Noir (California),"Awesomely rich in black cherries, plums, licorice, mocha, cola and sweet oak flavors. Made from selected barrels of the winery's various vineyards around the state, its richness is balanced by brisk acidity and a soft scour of tannins. Drink over the next six years.",Testarossa,US,93,79,Pinot Noir
103830,Louis Sipp 2008 Osterberg Grand Cru Gewurztraminer (Alsace),"Mango aromas drive this rich wine, full of honey as well as spicy fruits. It is not so much weighty as intense, with a sense of warmth. Now mature and ready to drink, it still retains a youthful fruit character.",Louis Sipp,France,93,40,Gewürztraminer
103831,San Giusto a Rentennano 2010 Chianti Classico,"This hallmark Chianti Classico boasts a heady perfume of violet, underbrush, peach blossom and clove. The palate delivers bright red fruit, pepper and cinnamon with crushed cherry in the forefront. It's nicely balanced and should develop complexity over the next few years but is already delicious.",San Giusto a Rentennano,Italy,93,23,Red Blend
103832,Black Coyote 2010 Reserve Cabernet Sauvignon (Napa Valley),"Massive fruity extract characterizes this Cabernet. With noble tannins and explosive black currant, cassis and dark chocolate flavors, it defines the modern Napa cult style of soft, delicious complexity. Good to go now, but you're better off holding it for 8–12 years.",Black Coyote,US,93,106,Cabernet Sauvignon
103833,Domaine des Baumard 2010 Savennières,"This is perfectly balanced dry Chenin. It has just the right amount of richness, aided by a touch of vanilla. The green and white fruits are blended with deceptively soft acidity to give a wine that feels full and ripe in the mouth. Good to drink now, but also worth aging for 3–4 years and more. Screwcap.",Domaine des Baumard,France,93,,Chenin Blanc
103834,Domaine Ehrhart 2010 Brand Grand Cru Pinot Gris (Alsace),"Mango aromas and flavors give a sense of the sweetness of the wine. It is rich and full bodied, with spice and pepper notes just hinting at acidity. Keep the wine for 3–5 years.",Domaine Ehrhart,France,93,32,Pinot Gris
103835,Domaine de Fondrèche 2009 Persia Red (Ventoux),"The name is an oblique reference to Shiraz, which forms the basis of this cuvée. It's inky in hue and rather reticent on the nose at first. But swirl it vigorously and be rewarded with layers of cassis, blackberry and black pepper. Full bodied, rich and tannic, its blueberry and cassis fruit lingers on the long, mouthwatering finish. Drink 2015–2025.",Domaine de Fondrèche,France,93,30,Rhône-style Red Blend
103836,Antico Colle 2010 Vino Nobile di Montepulciano,"Here's a classically crafted selection, with a lovely floral and earthy fragrance. The palate shows dark-plum and black-cherry flavors laced with white pepper, mint and balsamic accents. While it has tame acidity, it's still tightly wound and needs just a few years to soften and develop additional complexity; drink after 2015. Vi Wines, J & J Importers.",Antico Colle,Italy,93,22,Sangiovese
103837,Wine & Soul 2010 Quinta da Manoella VV Red (Douro),VV refers to the old vines that are at the heart of this impressive wine. It has great concentration both from the richly structured fruit and tannins. New wood comes through richly on this powerhouse of texture and density. Give the wine at least six years to mature.,Wine & Soul,Portugal,93,100,Portuguese Red
103838,Istine 2010 Chianti Classico,"Floral and black fruit aromas are punctuated by spicy notes on the nose of this wine. The delicious palate delivers juicy black-cherry, white pepper, mint and sage along with big but ripe tannins and edgy acidity. Give it a few more years to fully develop. Drink 2015–2020.",Istine,Italy,93,25,Red Blend
103839,Joseph Fritsch 2010 Schlossberg Grand Cru Riesling (Alsace),"An opulent feeling Riesling, full of peach and pineapple flavors. It's ripe, full in the mouth and textured, its richness masking the dryness of the fruit and the acidity. It could age a few more years—give it 2–4.",Joseph Fritsch,France,93,24,Riesling
103840,Retro 2009 Petite Sirah (Napa Valley),"Retro makes one of the best, most consistent Petite Sirahs in California. Even though they used to source their fruit from Howell Mountain and this bottling now is from Pope Valley and Calistoga, it still shows the same qualities of complex interest based on impeccable winemaking. It's an amazing wine, dry, full-bodied and tannic, with a complex range of berries, currants, herbs and white pepper. Truly a Petite Sirah for Cabernet lovers. Drink now–2020.",Retro,US,93,32,Petite Sirah
103841,Sojourn 2011 Ridgetop Vineyard Pinot Noir (Sonoma Coast),"This Pinot Noir is from the far or “true” Sonoma Coast, near Annapolis, north of the new Fort Ross-Seaview appellation. It shows its origin in the brisk acidity and delicacy of mouthfeel, as well as the fantastic range of wild red berry, cola, pine, nettle and white pepper flavors that change from second to second. New oak brings toasty, vanilla complexities and wood tannins. This is a delicious wine now, but will age gracefully for at least eight years.",Sojourn,US,93,59,Pinot Noir
103842,Fiuza 2011 Ikon Touriga Nacional (Tejo),"Ikon refers to Touriga Nacional's position as Portugal's iconic grape. It is almost black in color, and profoundly dense and dry with wood tannins at this early stage of development. Yet it promises a palate that's rich and smooth with fruit in time. It's intended for long-term aging so drink from 2017.",Fiuza,Portugal,93,35,Touriga Nacional
103843,Bibbiano 2010 Chianti Classico,"A lovely, wine, with aromas of red cherry, violet and hints of underbrush. The palate delivers succulent wild cherry, cinnamon and natural vanilla flavors with hint of truffle. It has compelling depth but needs time to tame the structured yet elegant tannins. Drink 2016–2025.",Bibbiano,Italy,93,20,Red Blend
103844,Wines & Winemakers 2009 Aguia Moura em Vinhas Velhas Reserva Red (Douro),"This is a smooth, impressively rich wine powered by silky tannins and ripe black fruits. The palate is intensely concentrated with a big, bold structure and a solid feel. It does need some aging, so drink from 2016.",Wines & Winemakers,Portugal,93,18,Portuguese Red
103845,Castellinuzza e Piuca 2010 Chianti Classico,"This gorgeous Chianti Classico boasts lively cherry, strawberry and violet aromas. The mouthwatering palate shows concentrated wild-cherry flavor layered with mint, white pepper and clove. It has fresh acidity and firm tannins that will develop complexity with more bottle age. A textbook Chianti Classico.",Castellinuzza e Piuca,Italy,93,16,Red Blend
103846,Domaine Schoffit 2009 Rangen de Thann Grand Cru Clos Saint-Théobald Gewurztraminer (Alsace),"Pale gold-colored wine from an exceptional vineyard. The warmth of the volcanic soil gives richness to the fruit while still keeping some feeling of dryness. It has weight, dried spice and pepper. Honeyed fruits show right at the end. Drink from 2014.",Domaine Schoffit,France,93,60,Gewürztraminer
103847,Gary Farrell 2011 Hallberg Vineyard Pinot Noir (Russian River Valley),"Masses of cherries and raspberries in this single-vineyard wine, and also lots of acidity. It cuts across the palate like a squeeze of lime juice, tart and mouthwatering. Oak shows up in this equation as sweet buttered toast. Altogether, it's a complex, elegant, delicious wine that will develop bottle bouquet over the next 10 years.",Gary Farrell,US,93,55,Pinot Noir
103848,Ocone 2008 Calidonio Red (Taburno),"Calidonio is a fascinating and deeply layered wine that is remarkable off the bat thanks to its unique personality and compelling aromatic profile. Piedirosso (85%) is fermented in oak with 15% Aglianico to create tones of black fruit, spicy smoked meat, resin and black licorice. It is smooth and very soft on the close.",Ocone,Italy,92,42,Red Blend
103849,Palari 2007 Faro,"Vintner Salvatore Geraci is the proud producer of Palari Faro, one of the great red wines to emerge from the Mediterranean rim and the island of Sicily. The elegance and finesse is extraordinary and the wine opens with a complex bouquet that sees petite elements of cassis, licorice, tar and tobacco rolled into one.",Palari,Italy,92,,Red Blend
103850,Round Pond 2008 Estate Cabernet Sauvignon (Rutherford),"Quite a good Cabernet, virgorous and dry, with an earthy edge of sweet, dried herbs alongside the blackberries and cedar. More elegant and food-friendly than many of the fruitier, high alcohol, oaky Cabs out there.",Round Pond,US,92,50,Cabernet Sauvignon
103851,S.A. Prüm 2009 Graacher Himmelreich Spätlese Riesling (Mosel),"A lovely effort from proprietor Raimund Prüm, this plump, creamy-textured spätlese displays ample minerality—there's a distinctly slate-driven note—allied to ripe apple, stone fruit and citrus. Sweet but not overwhelmingly so, this would be terrific with slightly sweet or spicy dishes.",S.A. Prüm,Germany,92,31,Riesling
103852,Archery Summit 2008 Arcus Estate Pinot Noir (Dundee Hills),"Spicy and assertive, this young, cellar-worthy Pinot Noir just hints at the complexity within. Give it plenty of air time and it opens aromatically with allspice, sandalwood, perhaps some cola and pine needle. The tart and tangy berry fruit is still compact and primary, but fully ripe and nicely sculpted into a well-defined wine from start to finish.",Archery Summit,US,92,100,Pinot Noir
103853,Bernard Baudry 2009 Les Grézeaux (Chinon),"Old vines, at least 60 years old, are the basis for this soft, wood-aged wine. The texture is smooth, with rounded tannins and density. Flavors include licorice, bittersweet chocolate and black cherries.",Bernard Baudry,France,92,,Cabernet Franc
103854,Charles Joguet 2009 Clos du Chêne Vert (Chinon),"This is firmly, tannic, the product of oak cask fermentation as well as aging. The tannins promise long aging, while the ripe black jelly fruit character brings out the richness of the vintage.",Charles Joguet,France,92,,Cabernet Franc
103855,Château d'Epire 2009 Cuvée Spéciale (Savennières),"A wine that combines the richness of the vintage with the extreme flinty texture of young, dry Chenin Blanc. Packed with ripe acidity, it is pure, very crisp, yet for aging.",Château d'Epire,France,92,,Chenin Blanc
103856,Dark Matter 2006 Zinfandel (Howell Mountain),"Made in a ripe, soft style that's unusual for Howell Mountain, this Zin could almost be Grenache, or even a big Pinot Noir. The cherry pie filling, raspberry cream and Dr. Pepper flavors are wrapped into soft, gentle tannins. It's a luxurious, exotic Zinfandel whose heat from high alcohol adds a spicy element.",Dark Matter,US,92,100,Zinfandel
103857,Domus Aurea 2008 Cabernet Sauvignon (Maipo Valley),"Hails from Macul, so it exhibits some normal eucalyptus on the nose along with spice and pointed, slightly piercing berry aromas. The palate is chewy, sweet, modern and ripe, with chunky berry, herb, olive and particularly graphite flavors. Settles on big black fruit and depth. Outstanding Chilean Cabernet with individuality. Best from 2013-2016.",Domus Aurea,Chile,92,60,Cabernet Sauvignon
103858,Rusack 2008 Syrah (Santa Barbara County),"A huge wine, explosive in ripe fruit, elaborated with rich oak and wrapped into smooth, sweet tannins. Made from vineyards throughout the county, it dazzles with a complex of blackberry jam, mocha, date, bacon and smoky sandalwood flavors. Really impressive, especially at this price. Drink Now–2015.",Rusack,US,92,25,Syrah
